Start : X=-32436.849 Y=-18575.458 Z=40.000
Start : X=-32507.232 Y=-18381.224 Z=40.000
Start : X=-32308.235 Y=-18361.222 Z=40.000
Start : X=-32288.232 Y=-18560.219 Z=40.000
Start : X=-32487.229 Y=-18580.221 Z=40.000
Start : X=-32357.984 Y=-18366.222 Z=40.000
Start : X=-32337.981 Y=-18565.219 Z=40.000
Start : X=-32457.483 Y=-18376.224 Z=40.000
Start : X=-32437.480 Y=-18575.221 Z=40.000
Start : X=-32506.773 Y=-18380.666 Z=40.000
Start : X=-32307.676 Y=-18361.681 Z=40.000
Start : X=-32288.691 Y=-18560.777 Z=40.000
Start : X=-32487.788 Y=-18579.762 Z=40.000
Start : X=-32357.450 Y=-18366.427 Z=40.000
Start : X=-32338.465 Y=-18565.524 Z=40.000
Start : X=-32456.999 Y=-18375.919 Z=40.000
Start : X=-32438.014 Y=-18575.016 Z=40.000
Start : X=-32506.328 Y=-18380.129 Z=40.000
Start : X=-32307.139 Y=-18362.126 Z=40.000
Start : X=-32289.137 Y=-18561.314 Z=40.000
Start : X=-32488.325 Y=-18579.317 Z=40.000
Start : X=-32356.936 Y=-18366.627 Z=40.000
Start : X=-32338.934 Y=-18565.815 Z=40.000
Start : X=-32456.531 Y=-18375.628 Z=40.000
Start : X=-32438.528 Y=-18574.816 Z=40.000
Start : X=-32505.910 Y=-18379.631 Z=40.000
Start : X=-32306.641 Y=-18362.544 Z=40.000
Start : X=-32289.554 Y=-18561.812 Z=40.000
Start : X=-32488.823 Y=-18578.900 Z=40.000
Start : X=-32356.458 Y=-18366.815 Z=40.000
Start : X=-32339.371 Y=-18566.084 Z=40.000
Start : X=-32456.093 Y=-18375.359 Z=40.000
Start : X=-32439.006 Y=-18574.628 Z=40.000
Start : X=-32505.468 Y=-18379.108 Z=40.000
Start : X=-32306.119 Y=-18362.986 Z=40.000
Start : X=-32289.996 Y=-18562.335 Z=40.000
Start : X=-32489.346 Y=-18578.457 Z=40.000
Start : X=-32355.956 Y=-18367.016 Z=40.000
Start : X=-32339.834 Y=-18566.366 Z=40.000
Start : X=-32455.630 Y=-18375.077 Z=40.000
Start : X=-32439.508 Y=-18574.427 Z=40.000
Start : X=-32505.093 Y=-18378.669 Z=40.000
Start : X=-32305.680 Y=-18363.360 Z=40.000
Start : X=-32290.371 Y=-18562.774 Z=40.000
Start : X=-32489.784 Y=-18578.083 Z=40.000
Start : X=-32355.533 Y=-18367.188 Z=40.000
Start : X=-32340.224 Y=-18566.601 Z=40.000
Start : X=-32455.240 Y=-18374.842 Z=40.000
Start : X=-32439.931 Y=-18574.255 Z=40.000
Start : X=-32504.726 Y=-18378.243 Z=40.000
Start : X=-32305.253 Y=-18363.728 Z=40.000
Start : X=-32290.738 Y=-18563.200 Z=40.000
Start : X=-32490.211 Y=-18577.715 Z=40.000
Start : X=-32355.122 Y=-18367.356 Z=40.000
Start : X=-32340.606 Y=-18566.829 Z=40.000
Start : X=-32454.858 Y=-18374.614 Z=40.000
Start : X=-32440.343 Y=-18574.087 Z=40.000
Start : X=-32504.382 Y=-18377.846 Z=40.000
Start : X=-32304.857 Y=-18364.072 Z=40.000
Start : X=-32291.082 Y=-18563.597 Z=40.000
Start : X=-32490.607 Y=-18577.371 Z=40.000
Start : X=-32354.738 Y=-18367.515 Z=40.000
Start : X=-32340.963 Y=-18567.040 Z=40.000
Start : X=-32454.501 Y=-18374.403 Z=40.000
Start : X=-32440.726 Y=-18573.928 Z=40.000
Start : X=-32503.983 Y=-18377.391 Z=40.000
Start : X=-32304.401 Y=-18364.470 Z=40.000
Start : X=-32291.481 Y=-18564.052 Z=40.000
Start : X=-32491.063 Y=-18576.973 Z=40.000
Start : X=-32354.297 Y=-18367.700 Z=40.000
Start : X=-32341.376 Y=-18567.283 Z=40.000
Start : X=-32454.088 Y=-18374.161 Z=40.000
Start : X=-32441.167 Y=-18573.743 Z=40.000
Start : X=-32503.608 Y=-18376.965 Z=40.000
Start : X=-32303.975 Y=-18364.846 Z=40.000
Start : X=-32291.857 Y=-18564.479 Z=40.000
Start : X=-32491.489 Y=-18576.597 Z=40.000
Start : X=-32353.883 Y=-18367.876 Z=40.000
Start : X=-32341.765 Y=-18567.508 Z=40.000
Start : X=-32453.699 Y=-18373.935 Z=40.000
Start : X=-32441.581 Y=-18573.567 Z=40.000
Start : X=-32503.209 Y=-18376.516 Z=40.000
Start : X=-32303.527 Y=-18365.245 Z=40.000
Start : X=-32292.255 Y=-18564.927 Z=40.000
Start : X=-32491.938 Y=-18576.198 Z=40.000
Start : X=-32353.447 Y=-18368.063 Z=40.000
Start : X=-32342.176 Y=-18567.745 Z=40.000
Start : X=-32453.288 Y=-18373.698 Z=40.000
Start : X=-32442.017 Y=-18573.380 Z=40.000
Start : X=-32502.769 Y=-18376.026 Z=40.000
Start : X=-32303.036 Y=-18365.685 Z=40.000
Start : X=-32292.696 Y=-18565.418 Z=40.000
Start : X=-32492.428 Y=-18575.758 Z=40.000
Start : X=-32352.969 Y=-18368.270 Z=40.000
Start : X=-32342.629 Y=-18568.003 Z=40.000
Start : X=-32452.835 Y=-18373.440 Z=40.000
Start : X=-32442.495 Y=-18573.173 Z=40.000
Start : X=-32502.477 Y=-18375.704 Z=40.000
Start : X=-32302.714 Y=-18365.976 Z=40.000
Start : X=-32292.987 Y=-18565.739 Z=40.000
Start : X=-32492.750 Y=-18575.467 Z=40.000
Start : X=-32352.655 Y=-18368.408 Z=40.000
Start : X=-32342.928 Y=-18568.171 Z=40.000
Start : X=-32452.537 Y=-18373.272 Z=40.000
Start : X=-32442.809 Y=-18573.035 Z=40.000
Start : X=-32502.128 Y=-18375.319 Z=40.000
Start : X=-32302.330 Y=-18366.326 Z=40.000
Start : X=-32293.336 Y=-18566.124 Z=40.000
Start : X=-32493.134 Y=-18575.117 Z=40.000
Start : X=-32352.279 Y=-18368.574 Z=40.000
Start : X=-32343.286 Y=-18568.372 Z=40.000
Start : X=-32452.178 Y=-18373.071 Z=40.000
Start : X=-32443.185 Y=-18572.869 Z=40.000
Start : X=-32501.854 Y=-18375.021 Z=40.000
Start : X=-32302.032 Y=-18366.599 Z=40.000
Start : X=-32293.610 Y=-18566.422 Z=40.000
Start : X=-32493.432 Y=-18574.844 Z=40.000
Start : X=-32351.987 Y=-18368.705 Z=40.000
Start : X=-32343.565 Y=-18568.527 Z=40.000
Start : X=-32451.899 Y=-18372.916 Z=40.000
Start : X=-32443.477 Y=-18572.738 Z=40.000
Start : X=-32501.600 Y=-18374.745 Z=40.000
Start : X=-32301.755 Y=-18366.854 Z=40.000
Start : X=-32293.865 Y=-18566.698 Z=40.000
Start : X=-32493.709 Y=-18574.589 Z=40.000
Start : X=-32351.716 Y=-18368.827 Z=40.000
Start : X=-32343.826 Y=-18568.671 Z=40.000
Start : X=-32451.638 Y=-18372.772 Z=40.000
Start : X=-32443.748 Y=-18572.616 Z=40.000
Start : X=-32501.364 Y=-18374.490 Z=40.000
Start : X=-32301.501 Y=-18367.090 Z=40.000
Start : X=-32294.100 Y=-18566.953 Z=40.000
Start : X=-32493.963 Y=-18574.353 Z=40.000
Start : X=-32351.467 Y=-18368.940 Z=40.000
Start : X=-32344.066 Y=-18568.803 Z=40.000
Start : X=-32451.398 Y=-18372.640 Z=40.000
Start : X=-32443.998 Y=-18572.503 Z=40.000
Start : X=-32501.132 Y=-18374.241 Z=40.000
Start : X=-32301.252 Y=-18367.322 Z=40.000
Start : X=-32294.332 Y=-18567.202 Z=40.000
Start : X=-32494.212 Y=-18574.121 Z=40.000
Start : X=-32351.222 Y=-18369.052 Z=40.000
Start : X=-32344.302 Y=-18568.932 Z=40.000
Start : X=-32451.162 Y=-18372.511 Z=40.000
Start : X=-32444.242 Y=-18572.392 Z=40.000
Start : X=-32500.937 Y=-18374.033 Z=40.000
Start : X=-32301.043 Y=-18367.516 Z=40.000
Start : X=-32294.527 Y=-18567.410 Z=40.000
Start : X=-32494.421 Y=-18573.927 Z=40.000
Start : X=-32351.017 Y=-18369.145 Z=40.000
Start : X=-32344.500 Y=-18569.039 Z=40.000
Start : X=-32450.964 Y=-18372.404 Z=40.000
Start : X=-32444.447 Y=-18572.298 Z=40.000
Start : X=-32500.748 Y=-18373.831 Z=40.000
Start : X=-32300.842 Y=-18367.705 Z=40.000
Start : X=-32294.716 Y=-18567.612 Z=40.000
Start : X=-32494.622 Y=-18573.738 Z=40.000
Start : X=-32350.819 Y=-18369.237 Z=40.000
Start : X=-32344.692 Y=-18569.143 Z=40.000
Start : X=-32450.772 Y=-18372.300 Z=40.000
Start : X=-32444.646 Y=-18572.206 Z=40.000
Start : X=-32500.563 Y=-18373.635 Z=40.000
Start : X=-32300.646 Y=-18367.891 Z=40.000
Start : X=-32294.901 Y=-18567.808 Z=40.000
Start : X=-32494.819 Y=-18573.553 Z=40.000
Start : X=-32350.625 Y=-18369.327 Z=40.000
Start : X=-32344.880 Y=-18569.244 Z=40.000
Start : X=-32450.584 Y=-18372.199 Z=40.000
Start : X=-32444.839 Y=-18572.116 Z=40.000
Start : X=-32500.385 Y=-18373.447 Z=40.000
Start : X=-32300.458 Y=-18368.068 Z=40.000
Start : X=-32295.079 Y=-18567.996 Z=40.000
Start : X=-32495.007 Y=-18573.375 Z=40.000
Start : X=-32350.439 Y=-18369.413 Z=40.000
Start : X=-32345.061 Y=-18569.341 Z=40.000
Start : X=-32450.403 Y=-18372.102 Z=40.000
Start : X=-32445.025 Y=-18572.030 Z=40.000
Start : X=-32500.232 Y=-18373.285 Z=40.000
Start : X=-32300.296 Y=-18368.222 Z=40.000
Start : X=-32295.232 Y=-18568.158 Z=40.000
Start : X=-32495.168 Y=-18573.221 Z=40.000
Start : X=-32350.280 Y=-18369.488 Z=40.000
Start : X=-32345.216 Y=-18569.424 Z=40.000
Start : X=-32450.248 Y=-18372.019 Z=40.000
Start : X=-32445.184 Y=-18571.955 Z=40.000
Start : X=-32500.075 Y=-18373.121 Z=40.000
Start : X=-32300.131 Y=-18368.379 Z=40.000
Start : X=-32295.389 Y=-18568.322 Z=40.000
Start : X=-32495.333 Y=-18573.064 Z=40.000
Start : X=-32350.117 Y=-18369.564 Z=40.000
Start : X=-32345.375 Y=-18569.508 Z=40.000
Start : X=-32450.089 Y=-18371.935 Z=40.000
Start : X=-32445.347 Y=-18571.879 Z=40.000
Start : X=-32499.923 Y=-18372.961 Z=40.000
Start : X=-32299.972 Y=-18368.531 Z=40.000
